,time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,sed_check,sed_prolong_start_time,sed_prolong
2002,20:30:00,2016-09-18,76,8,20:30:00,82,6,37,2016-09-18 20:30:00,a001,False,0,0
2003,20:45:00,2016-09-18,80,127,20:45:00,83,6,37,2016-09-18 20:45:00,a001,False,0,0
2004,21:00:00,2016-09-18,73,0,21:00:00,84,6,37,2016-09-18 21:00:00,a001,True,1,0
2005,21:15:00,2016-09-18,70,0,21:15:00,85,6,37,2016-09-18 21:15:00,a001,True,0,0
2006,21:30:00,2016-09-18,84,75,21:30:00,86,6,37,2016-09-18 21:30:00,a001,False,0,0
2007,21:45:00,2016-09-18,0,0,21:45:00,87,6,37,2016-09-18 21:45:00,a001,False,0,0
2008,22:00:00,2016-09-18,0,0,22:00:00,88,6,37,2016-09-18 22:00:00,a001,False,0,0
2009,22:15:00,2016-09-18,0,0,22:15:00,89,6,37,2016-09-18 22:15:00,a001,False,0,0
2010,22:30:00,2016-09-18,71,4,22:30:00,90,6,37,2016-09-18 22:30:00,a001,False,0,0
2011,22:45:00,2016-09-18,70,0,22:45:00,91,6,37,2016-09-18 22:45:00,a001,True,1,0
2012,23:00:00,2016-09-18,66,0,23:00:00,92,6,37,2016-09-18 23:00:00,a001,True,0,0
2013,23:15:00,2016-09-18,66,12,23:15:00,93,6,37,2016-09-18 23:15:00,a001,False,0,0
2014,23:30:00,2016-09-18,73,44,23:30:00,94,6,37,2016-09-18 23:30:00,a001,False,0,0
2015,23:45:00,2016-09-18,78,106,23:45:00,95,6,37,2016-09-18 23:45:00,a001,False,0,0
2016,00:00:00,2016-09-19,94,466,00:00:00,0,0,38,2016-09-19 00:00:00,a001,False,0,0
2017,00:15:00,2016-09-19,88,0,00:15:00,1,0,38,2016-09-19 00:15:00,a001,False,0,0
2018,00:30:00,2016-09-19,97,26,00:30:00,2,0,38,2016-09-19 00:30:00,a001,False,0,0
2019,00:45:00,2016-09-19,79,0,00:45:00,3,0,38,2016-09-19 00:45:00,a001,False,0,0
2020,01:00:00,2016-09-19,74,15,01:00:00,4,0,38,2016-09-19 01:00:00,a001,False,0,0
2021,01:15:00,2016-09-19,79,0,01:15:00,5,0,38,2016-09-19 01:15:00,a001,False,0,0
2022,01:30:00,2016-09-19,93,642,01:30:00,6,0,38,2016-09-19 01:30:00,a001,False,0,0
2023,01:45:00,2016-09-19,109,969,01:45:00,7,0,38,2016-09-19 01:45:00,a001,False,0,0
2024,02:00:00,2016-09-19,92,983,02:00:00,8,0,38,2016-09-19 02:00:00,a001,False,0,0
2025,02:15:00,2016-09-19,84,947,02:15:00,9,0,38,2016-09-19 02:15:00,a001,False,0,0
2026,02:30:00,2016-09-19,84,504,02:30:00,10,0,38,2016-09-19 02:30:00,a001,False,0,0
2027,02:45:00,2016-09-19,93,634,02:45:00,11,0,38,2016-09-19 02:45:00,a001,False,0,0
2028,03:00:00,2016-09-19,116,648,03:00:00,12,0,38,2016-09-19 03:00:00,a001,False,0,0
2029,03:15:00,2016-09-19,75,9,03:15:00,13,0,38,2016-09-19 03:15:00,a001,False,0,0
2030,03:30:00,2016-09-19,72,7,03:30:00,14,0,38,2016-09-19 03:30:00,a001,False,0,0
2031,03:45:00,2016-09-19,70,9,03:45:00,15,0,38,2016-09-19 03:45:00,a001,False,0,0
2032,04:00:00,2016-09-19,64,0,04:00:00,16,0,38,2016-09-19 04:00:00,a001,False,0,0
2033,04:15:00,2016-09-19,60,0,04:15:00,17,0,38,2016-09-19 04:15:00,a001,False,0,0
2034,04:30:00,2016-09-19,59,0,04:30:00,18,0,38,2016-09-19 04:30:00,a001,False,0,0
2035,04:45:00,2016-09-19,55,0,04:45:00,19,0,38,2016-09-19 04:45:00,a001,False,0,0
2036,05:00:00,2016-09-19,61,0,05:00:00,20,0,38,2016-09-19 05:00:00,a001,False,0,0
2037,05:15:00,2016-09-19,59,0,05:15:00,21,0,38,2016-09-19 05:15:00,a001,False,0,0
2038,05:30:00,2016-09-19,53,0,05:30:00,22,0,38,2016-09-19 05:30:00,a001,False,0,0
2039,05:45:00,2016-09-19,52,0,05:45:00,23,0,38,2016-09-19 05:45:00,a001,False,0,0
2040,06:00:00,2016-09-19,55,0,06:00:00,24,0,38,2016-09-19 06:00:00,a001,False,0,0
2041,06:15:00,2016-09-19,54,0,06:15:00,25,0,38,2016-09-19 06:15:00,a001,False,0,0
2042,06:30:00,2016-09-19,58,7,06:30:00,26,0,38,2016-09-19 06:30:00,a001,False,0,0
2043,06:45:00,2016-09-19,51,0,06:45:00,27,0,38,2016-09-19 06:45:00,a001,False,0,0
2044,07:00:00,2016-09-19,54,0,07:00:00,28,0,38,2016-09-19 07:00:00,a001,False,0,0
2045,07:15:00,2016-09-19,55,0,07:15:00,29,0,38,2016-09-19 07:15:00,a001,False,0,0
2046,07:30:00,2016-09-19,62,0,07:30:00,30,0,38,2016-09-19 07:30:00,a001,False,0,0
2047,07:45:00,2016-09-19,56,0,07:45:00,31,0,38,2016-09-19 07:45:00,a001,False,0,0
2048,08:00:00,2016-09-19,55,0,08:00:00,32,0,38,2016-09-19 08:00:00,a001,False,0,0
2049,08:15:00,2016-09-19,55,0,08:15:00,33,0,38,2016-09-19 08:15:00,a001,False,0,0
2050,08:30:00,2016-09-19,66,15,08:30:00,34,0,38,2016-09-19 08:30:00,a001,False,0,0
2051,08:45:00,2016-09-19,90,513,08:45:00,35,0,38,2016-09-19 08:45:00,a001,False,0,0
2052,09:00:00,2016-09-19,70,0,09:00:00,36,0,38,2016-09-19 09:00:00,a001,True,0,0
2053,09:15:00,2016-09-19,88,237,09:15:00,37,0,38,2016-09-19 09:15:00,a001,False,0,0
2054,09:30:00,2016-09-19,100,359,09:30:00,38,0,38,2016-09-19 09:30:00,a001,False,0,0
2055,09:45:00,2016-09-19,114,959,09:45:00,39,0,38,2016-09-19 09:45:00,a001,False,0,0
2056,10:00:00,2016-09-19,103,293,10:00:00,40,0,38,2016-09-19 10:00:00,a001,False,0,0
2057,10:15:00,2016-09-19,85,0,10:15:00,41,0,38,2016-09-19 10:15:00,a001,True,6,1
2058,10:30:00,2016-09-19,81,0,10:30:00,42,0,38,2016-09-19 10:30:00,a001,True,0,1
2059,10:45:00,2016-09-19,80,0,10:45:00,43,0,38,2016-09-19 10:45:00,a001,True,0,1
2060,11:00:00,2016-09-19,75,0,11:00:00,44,0,38,2016-09-19 11:00:00,a001,True,0,1
2061,11:15:00,2016-09-19,74,0,11:15:00,45,0,38,2016-09-19 11:15:00,a001,True,0,1
2062,11:30:00,2016-09-19,75,0,11:30:00,46,0,38,2016-09-19 11:30:00,a001,True,0,1
2063,11:45:00,2016-09-19,75,0,11:45:00,47,0,38,2016-09-19 11:45:00,a001,True,0,1
2064,12:00:00,2016-09-19,79,159,12:00:00,48,0,38,2016-09-19 12:00:00,a001,False,0,0
2065,12:15:00,2016-09-19,73,0,12:15:00,49,0,38,2016-09-19 12:15:00,a001,True,0,0
2066,12:30:00,2016-09-19,72,6,12:30:00,50,0,38,2016-09-19 12:30:00,a001,False,0,0
2067,12:45:00,2016-09-19,91,403,12:45:00,51,0,38,2016-09-19 12:45:00,a001,False,0,0
2068,13:00:00,2016-09-19,87,111,13:00:00,52,0,38,2016-09-19 13:00:00,a001,False,0,0
2069,13:15:00,2016-09-19,103,572,13:15:00,53,0,38,2016-09-19 13:15:00,a001,False,0,0
2070,13:30:00,2016-09-19,110,1013,13:30:00,54,0,38,2016-09-19 13:30:00,a001,False,0,0
2071,13:45:00,2016-09-19,108,949,13:45:00,55,0,38,2016-09-19 13:45:00,a001,False,0,0
2072,14:00:00,2016-09-19,99,458,14:00:00,56,0,38,2016-09-19 14:00:00,a001,False,0,0
2073,14:15:00,2016-09-19,97,661,14:15:00,57,0,38,2016-09-19 14:15:00,a001,False,0,0
2074,14:30:00,2016-09-19,80,0,14:30:00,58,0,38,2016-09-19 14:30:00,a001,True,5,1
2075,14:45:00,2016-09-19,74,0,14:45:00,59,0,38,2016-09-19 14:45:00,a001,True,0,1
2076,15:00:00,2016-09-19,77,0,15:00:00,60,0,38,2016-09-19 15:00:00,a001,True,0,1
2077,15:15:00,2016-09-19,75,0,15:15:00,61,0,38,2016-09-19 15:15:00,a001,True,0,1
2078,15:30:00,2016-09-19,76,0,15:30:00,62,0,38,2016-09-19 15:30:00,a001,True,0,1
2079,15:45:00,2016-09-19,77,0,15:45:00,63,0,38,2016-09-19 15:45:00,a001,True,0,1
2080,16:00:00,2016-09-19,78,30,16:00:00,64,0,38,2016-09-19 16:00:00,a001,False,0,0
2081,16:15:00,2016-09-19,75,0,16:15:00,65,0,38,2016-09-19 16:15:00,a001,True,2,0
2082,16:30:00,2016-09-19,74,0,16:30:00,66,0,38,2016-09-19 16:30:00,a001,True,0,0
2083,16:45:00,2016-09-19,75,0,16:45:00,67,0,38,2016-09-19 16:45:00,a001,True,0,0
2084,17:00:00,2016-09-19,86,464,17:00:00,68,0,38,2016-09-19 17:00:00,a001,False,0,0
2085,17:15:00,2016-09-19,91,344,17:15:00,69,0,38,2016-09-19 17:15:00,a001,False,0,0
2086,17:30:00,2016-09-19,91,0,17:30:00,70,0,38,2016-09-19 17:30:00,a001,True,0,0
2087,17:45:00,2016-09-19,81,9,17:45:00,71,0,38,2016-09-19 17:45:00,a001,False,0,0
2088,18:00:00,2016-09-19,78,7,18:00:00,72,0,38,2016-09-19 18:00:00,a001,False,0,0
2089,18:15:00,2016-09-19,93,136,18:15:00,73,0,38,2016-09-19 18:15:00,a001,False,0,0
2090,18:30:00,2016-09-19,92,154,18:30:00,74,0,38,2016-09-19 18:30:00,a001,False,0,0
2091,18:45:00,2016-09-19,112,1510,18:45:00,75,0,38,2016-09-19 18:45:00,a001,False,0,0
2092,19:00:00,2016-09-19,107,381,19:00:00,76,0,38,2016-09-19 19:00:00,a001,False,0,0
2093,19:15:00,2016-09-19,110,316,19:15:00,77,0,38,2016-09-19 19:15:00,a001,False,0,0
2094,19:30:00,2016-09-19,115,395,19:30:00,78,0,38,2016-09-19 19:30:00,a001,False,0,0
2095,19:45:00,2016-09-19,113,275,19:45:00,79,0,38,2016-09-19 19:45:00,a001,False,0,0
2096,20:00:00,2016-09-19,112,424,20:00:00,80,0,38,2016-09-19 20:00:00,a001,False,0,0
2097,20:15:00,2016-09-19,112,338,20:15:00,81,0,38,2016-09-19 20:15:00,a001,False,0,0
2098,20:30:00,2016-09-19,113,251,20:30:00,82,0,38,2016-09-19 20:30:00,a001,False,0,0
2099,20:45:00,2016-09-19,113,387,20:45:00,83,0,38,2016-09-19 20:45:00,a001,False,0,0
2100,21:00:00,2016-09-19,117,324,21:00:00,84,0,38,2016-09-19 21:00:00,a001,False,0,0
2101,21:15:00,2016-09-19,106,608,21:15:00,85,0,38,2016-09-19 21:15:00,a001,False,0,0
2102,21:30:00,2016-09-19,112,1332,21:30:00,86,0,38,2016-09-19 21:30:00,a001,False,0,0
2103,21:45:00,2016-09-19,129,2,21:45:00,87,0,38,2016-09-19 21:45:00,a001,False,0,0
2104,22:00:00,2016-09-19,0,0,22:00:00,88,0,38,2016-09-19 22:00:00,a001,False,0,0
2105,22:15:00,2016-09-19,0,0,22:15:00,89,0,38,2016-09-19 22:15:00,a001,False,0,0
2106,22:30:00,2016-09-19,95,87,22:30:00,90,0,38,2016-09-19 22:30:00,a001,False,0,0
2107,22:45:00,2016-09-19,76,0,22:45:00,91,0,38,2016-09-19 22:45:00,a001,True,0,0
2108,23:00:00,2016-09-19,69,5,23:00:00,92,0,38,2016-09-19 23:00:00,a001,False,0,0
2109,23:15:00,2016-09-19,80,55,23:15:00,93,0,38,2016-09-19 23:15:00,a001,False,0,0
2110,23:30:00,2016-09-19,70,7,23:30:00,94,0,38,2016-09-19 23:30:00,a001,False,0,0
2111,23:45:00,2016-09-19,60,0,23:45:00,95,0,38,2016-09-19 23:45:00,a001,False,0,0
2112,00:00:00,2016-09-20,57,0,00:00:00,0,1,38,2016-09-20 00:00:00,a001,False,0,0
2113,00:15:00,2016-09-20,56,0,00:15:00,1,1,38,2016-09-20 00:15:00,a001,False,0,0
2114,00:30:00,2016-09-20,60,0,00:30:00,2,1,38,2016-09-20 00:30:00,a001,False,0,0
2115,00:45:00,2016-09-20,65,0,00:45:00,3,1,38,2016-09-20 00:45:00,a001,False,0,0
2116,01:00:00,2016-09-20,60,0,01:00:00,4,1,38,2016-09-20 01:00:00,a001,False,0,0
2117,01:15:00,2016-09-20,60,0,01:15:00,5,1,38,2016-09-20 01:15:00,a001,False,0,0
2118,01:30:00,2016-09-20,61,13,01:30:00,6,1,38,2016-09-20 01:30:00,a001,False,0,0
2119,01:45:00,2016-09-20,65,10,01:45:00,7,1,38,2016-09-20 01:45:00,a001,False,0,0
2120,02:00:00,2016-09-20,66,0,02:00:00,8,1,38,2016-09-20 02:00:00,a001,False,0,0
2121,02:15:00,2016-09-20,61,0,02:15:00,9,1,38,2016-09-20 02:15:00,a001,False,0,0
2122,02:30:00,2016-09-20,59,0,02:30:00,10,1,38,2016-09-20 02:30:00,a001,False,0,0
2123,02:45:00,2016-09-20,59,0,02:45:00,11,1,38,2016-09-20 02:45:00,a001,False,0,0
2124,03:00:00,2016-09-20,61,0,03:00:00,12,1,38,2016-09-20 03:00:00,a001,False,0,0
2125,03:15:00,2016-09-20,62,0,03:15:00,13,1,38,2016-09-20 03:15:00,a001,False,0,0
2126,03:30:00,2016-09-20,62,0,03:30:00,14,1,38,2016-09-20 03:30:00,a001,False,0,0
2127,03:45:00,2016-09-20,58,0,03:45:00,15,1,38,2016-09-20 03:45:00,a001,False,0,0
2128,04:00:00,2016-09-20,58,0,04:00:00,16,1,38,2016-09-20 04:00:00,a001,False,0,0
2129,04:15:00,2016-09-20,59,0,04:15:00,17,1,38,2016-09-20 04:15:00,a001,False,0,0
2130,04:30:00,2016-09-20,61,0,04:30:00,18,1,38,2016-09-20 04:30:00,a001,False,0,0
2131,04:45:00,2016-09-20,65,0,04:45:00,19,1,38,2016-09-20 04:45:00,a001,False,0,0
2132,05:00:00,2016-09-20,61,17,05:00:00,20,1,38,2016-09-20 05:00:00,a001,False,0,0
2133,05:15:00,2016-09-20,57,0,05:15:00,21,1,38,2016-09-20 05:15:00,a001,False,0,0
2134,05:30:00,2016-09-20,55,0,05:30:00,22,1,38,2016-09-20 05:30:00,a001,False,0,0
2135,05:45:00,2016-09-20,57,0,05:45:00,23,1,38,2016-09-20 05:45:00,a001,False,0,0
2136,06:00:00,2016-09-20,57,0,06:00:00,24,1,38,2016-09-20 06:00:00,a001,False,0,0
2137,06:15:00,2016-09-20,63,0,06:15:00,25,1,38,2016-09-20 06:15:00,a001,False,0,0
2138,06:30:00,2016-09-20,64,24,06:30:00,26,1,38,2016-09-20 06:30:00,a001,False,0,0
2139,06:45:00,2016-09-20,61,16,06:45:00,27,1,38,2016-09-20 06:45:00,a001,False,0,0
2140,07:00:00,2016-09-20,59,0,07:00:00,28,1,38,2016-09-20 07:00:00,a001,False,0,0
2141,07:15:00,2016-09-20,60,0,07:15:00,29,1,38,2016-09-20 07:15:00,a001,False,0,0
2142,07:30:00,2016-09-20,65,0,07:30:00,30,1,38,2016-09-20 07:30:00,a001,False,0,0
2143,07:45:00,2016-09-20,58,0,07:45:00,31,1,38,2016-09-20 07:45:00,a001,False,0,0
2144,08:00:00,2016-09-20,59,0,08:00:00,32,1,38,2016-09-20 08:00:00,a001,False,0,0
2145,08:15:00,2016-09-20,61,0,08:15:00,33,1,38,2016-09-20 08:15:00,a001,False,0,0
2146,08:30:00,2016-09-20,66,0,08:30:00,34,1,38,2016-09-20 08:30:00,a001,False,0,0
2147,08:45:00,2016-09-20,68,0,08:45:00,35,1,38,2016-09-20 08:45:00,a001,False,0,0
2148,09:00:00,2016-09-20,62,0,09:00:00,36,1,38,2016-09-20 09:00:00,a001,True,1,0
2149,09:15:00,2016-09-20,67,0,09:15:00,37,1,38,2016-09-20 09:15:00,a001,True,0,0
2150,09:30:00,2016-09-20,86,111,09:30:00,38,1,38,2016-09-20 09:30:00,a001,False,0,0
2151,09:45:00,2016-09-20,86,433,09:45:00,39,1,38,2016-09-20 09:45:00,a001,False,0,0
2152,10:00:00,2016-09-20,90,425,10:00:00,40,1,38,2016-09-20 10:00:00,a001,False,0,0
2153,10:15:00,2016-09-20,95,193,10:15:00,41,1,38,2016-09-20 10:15:00,a001,False,0,0
2154,10:30:00,2016-09-20,102,505,10:30:00,42,1,38,2016-09-20 10:30:00,a001,False,0,0
2155,10:45:00,2016-09-20,91,22,10:45:00,43,1,38,2016-09-20 10:45:00,a001,False,0,0
2156,11:00:00,2016-09-20,86,38,11:00:00,44,1,38,2016-09-20 11:00:00,a001,False,0,0
2157,11:15:00,2016-09-20,79,0,11:15:00,45,1,38,2016-09-20 11:15:00,a001,True,0,0
2158,11:30:00,2016-09-20,80,8,11:30:00,46,1,38,2016-09-20 11:30:00,a001,False,0,0
2159,11:45:00,2016-09-20,75,0,11:45:00,47,1,38,2016-09-20 11:45:00,a001,True,2,0
2160,12:00:00,2016-09-20,75,0,12:00:00,48,1,38,2016-09-20 12:00:00,a001,True,0,0
2161,12:15:00,2016-09-20,72,0,12:15:00,49,1,38,2016-09-20 12:15:00,a001,True,0,0
2162,12:30:00,2016-09-20,77,15,12:30:00,50,1,38,2016-09-20 12:30:00,a001,False,0,0
2163,12:45:00,2016-09-20,73,0,12:45:00,51,1,38,2016-09-20 12:45:00,a001,True,0,0
2164,13:00:00,2016-09-20,72,6,13:00:00,52,1,38,2016-09-20 13:00:00,a001,False,0,0
2165,13:15:00,2016-09-20,72,17,13:15:00,53,1,38,2016-09-20 13:15:00,a001,False,0,0
2166,13:30:00,2016-09-20,92,453,13:30:00,54,1,38,2016-09-20 13:30:00,a001,False,0,0
2167,13:45:00,2016-09-20,87,226,13:45:00,55,1,38,2016-09-20 13:45:00,a001,False,0,0
2168,14:00:00,2016-09-20,86,0,14:00:00,56,1,38,2016-09-20 14:00:00,a001,True,0,0
2169,14:15:00,2016-09-20,85,4,14:15:00,57,1,38,2016-09-20 14:15:00,a001,False,0,0
2170,14:30:00,2016-09-20,72,18,14:30:00,58,1,38,2016-09-20 14:30:00,a001,False,0,0
2171,14:45:00,2016-09-20,70,0,14:45:00,59,1,38,2016-09-20 14:45:00,a001,True,0,0
2172,15:00:00,2016-09-20,86,110,15:00:00,60,1,38,2016-09-20 15:00:00,a001,False,0,0
2173,15:15:00,2016-09-20,86,239,15:15:00,61,1,38,2016-09-20 15:15:00,a001,False,0,0
2174,15:30:00,2016-09-20,82,290,15:30:00,62,1,38,2016-09-20 15:30:00,a001,False,0,0
2175,15:45:00,2016-09-20,86,350,15:45:00,63,1,38,2016-09-20 15:45:00,a001,False,0,0
2176,16:00:00,2016-09-20,69,0,16:00:00,64,1,38,2016-09-20 16:00:00,a001,True,3,0
2177,16:15:00,2016-09-20,70,0,16:15:00,65,1,38,2016-09-20 16:15:00,a001,True,0,0
2178,16:30:00,2016-09-20,68,0,16:30:00,66,1,38,2016-09-20 16:30:00,a001,True,0,0
2179,16:45:00,2016-09-20,67,0,16:45:00,67,1,38,2016-09-20 16:45:00,a001,True,0,0
2180,17:00:00,2016-09-20,77,112,17:00:00,68,1,38,2016-09-20 17:00:00,a001,False,0,0
2181,17:15:00,2016-09-20,74,172,17:15:00,69,1,38,2016-09-20 17:15:00,a001,False,0,0
2182,17:30:00,2016-09-20,64,0,17:30:00,70,1,38,2016-09-20 17:30:00,a001,True,6,1
2183,17:45:00,2016-09-20,64,0,17:45:00,71,1,38,2016-09-20 17:45:00,a001,True,0,1
2184,18:00:00,2016-09-20,61,0,18:00:00,72,1,38,2016-09-20 18:00:00,a001,True,0,1
2185,18:15:00,2016-09-20,64,0,18:15:00,73,1,38,2016-09-20 18:15:00,a001,True,0,1
2186,18:30:00,2016-09-20,65,0,18:30:00,74,1,38,2016-09-20 18:30:00,a001,True,0,1
2187,18:45:00,2016-09-20,64,0,18:45:00,75,1,38,2016-09-20 18:45:00,a001,True,0,1
2188,19:00:00,2016-09-20,60,0,19:00:00,76,1,38,2016-09-20 19:00:00,a001,True,0,1
2189,19:15:00,2016-09-20,86,548,19:15:00,77,1,38,2016-09-20 19:15:00,a001,False,0,0
2190,19:30:00,2016-09-20,93,429,19:30:00,78,1,38,2016-09-20 19:30:00,a001,False,0,0
2191,19:45:00,2016-09-20,87,0,19:45:00,79,1,38,2016-09-20 19:45:00,a001,True,0,0
2192,20:00:00,2016-09-20,91,102,20:00:00,80,1,38,2016-09-20 20:00:00,a001,False,0,0
2193,20:15:00,2016-09-20,80,20,20:15:00,81,1,38,2016-09-20 20:15:00,a001,False,0,0
2194,20:30:00,2016-09-20,73,0,20:30:00,82,1,38,2016-09-20 20:30:00,a001,True,3,0
2195,20:45:00,2016-09-20,75,0,20:45:00,83,1,38,2016-09-20 20:45:00,a001,True,0,0
2196,21:00:00,2016-09-20,75,0,21:00:00,84,1,38,2016-09-20 21:00:00,a001,True,0,0
2197,21:15:00,2016-09-20,76,0,21:15:00,85,1,38,2016-09-20 21:15:00,a001,True,0,0
2198,21:30:00,2016-09-20,0,0,21:30:00,86,1,38,2016-09-20 21:30:00,a001,False,0,0
2199,21:45:00,2016-09-20,0,0,21:45:00,87,1,38,2016-09-20 21:45:00,a001,False,0,0
2200,22:00:00,2016-09-20,0,0,22:00:00,88,1,38,2016-09-20 22:00:00,a001,False,0,0
2201,22:15:00,2016-09-20,0,0,22:15:00,89,1,38,2016-09-20 22:15:00,a001,False,0,0
2202,22:30:00,2016-09-20,0,0,22:30:00,90,1,38,2016-09-20 22:30:00,a001,False,0,0
2203,22:45:00,2016-09-20,0,0,22:45:00,91,1,38,2016-09-20 22:45:00,a001,False,0,0
2204,23:00:00,2016-09-20,0,0,23:00:00,92,1,38,2016-09-20 23:00:00,a001,False,0,0
2205,23:15:00,2016-09-20,0,0,23:15:00,93,1,38,2016-09-20 23:15:00,a001,False,0,0
2206,23:30:00,2016-09-20,0,0,23:30:00,94,1,38,2016-09-20 23:30:00,a001,False,0,0
2207,23:45:00,2016-09-20,0,0,23:45:00,95,1,38,2016-09-20 23:45:00,a001,False,0,0
2208,00:00:00,2016-09-21,0,0,00:00:00,0,2,38,2016-09-21 00:00:00,a001,False,0,0
2209,00:15:00,2016-09-21,78,94,00:15:00,1,2,38,2016-09-21 00:15:00,a001,False,0,0
2210,00:30:00,2016-09-21,91,356,00:30:00,2,2,38,2016-09-21 00:30:00,a001,False,0,0
2211,00:45:00,2016-09-21,66,35,00:45:00,3,2,38,2016-09-21 00:45:00,a001,False,0,0
2212,01:00:00,2016-09-21,66,75,01:00:00,4,2,38,2016-09-21 01:00:00,a001,False,0,0
2213,01:15:00,2016-09-21,56,0,01:15:00,5,2,38,2016-09-21 01:15:00,a001,False,0,0
2214,01:30:00,2016-09-21,55,0,01:30:00,6,2,38,2016-09-21 01:30:00,a001,False,0,0
2215,01:45:00,2016-09-21,67,17,01:45:00,7,2,38,2016-09-21 01:45:00,a001,False,0,0
2216,02:00:00,2016-09-21,66,77,02:00:00,8,2,38,2016-09-21 02:00:00,a001,False,0,0
2217,02:15:00,2016-09-21,54,0,02:15:00,9,2,38,2016-09-21 02:15:00,a001,False,0,0
2218,02:30:00,2016-09-21,55,0,02:30:00,10,2,38,2016-09-21 02:30:00,a001,False,0,0
2219,02:45:00,2016-09-21,57,0,02:45:00,11,2,38,2016-09-21 02:45:00,a001,False,0,0
2220,03:00:00,2016-09-21,64,0,03:00:00,12,2,38,2016-09-21 03:00:00,a001,False,0,0
2221,03:15:00,2016-09-21,59,0,03:15:00,13,2,38,2016-09-21 03:15:00,a001,False,0,0
2222,03:30:00,2016-09-21,58,0,03:30:00,14,2,38,2016-09-21 03:30:00,a001,False,0,0
2223,03:45:00,2016-09-21,58,0,03:45:00,15,2,38,2016-09-21 03:45:00,a001,False,0,0
2224,04:00:00,2016-09-21,61,9,04:00:00,16,2,38,2016-09-21 04:00:00,a001,False,0,0
2225,04:15:00,2016-09-21,61,0,04:15:00,17,2,38,2016-09-21 04:15:00,a001,False,0,0
2226,04:30:00,2016-09-21,59,0,04:30:00,18,2,38,2016-09-21 04:30:00,a001,False,0,0
2227,04:45:00,2016-09-21,57,0,04:45:00,19,2,38,2016-09-21 04:45:00,a001,False,0,0
2228,05:00:00,2016-09-21,56,0,05:00:00,20,2,38,2016-09-21 05:00:00,a001,False,0,0
2229,05:15:00,2016-09-21,56,0,05:15:00,21,2,38,2016-09-21 05:15:00,a001,False,0,0
2230,05:30:00,2016-09-21,57,0,05:30:00,22,2,38,2016-09-21 05:30:00,a001,False,0,0
2231,05:45:00,2016-09-21,59,4,05:45:00,23,2,38,2016-09-21 05:45:00,a001,False,0,0
2232,06:00:00,2016-09-21,54,0,06:00:00,24,2,38,2016-09-21 06:00:00,a001,False,0,0
2233,06:15:00,2016-09-21,51,0,06:15:00,25,2,38,2016-09-21 06:15:00,a001,False,0,0
2234,06:30:00,2016-09-21,52,0,06:30:00,26,2,38,2016-09-21 06:30:00,a001,False,0,0
2235,06:45:00,2016-09-21,53,0,06:45:00,27,2,38,2016-09-21 06:45:00,a001,False,0,0
2236,07:00:00,2016-09-21,58,0,07:00:00,28,2,38,2016-09-21 07:00:00,a001,False,0,0
2237,07:15:00,2016-09-21,59,0,07:15:00,29,2,38,2016-09-21 07:15:00,a001,False,0,0
2238,07:30:00,2016-09-21,59,0,07:30:00,30,2,38,2016-09-21 07:30:00,a001,False,0,0
2239,07:45:00,2016-09-21,57,0,07:45:00,31,2,38,2016-09-21 07:45:00,a001,False,0,0
2240,08:00:00,2016-09-21,55,0,08:00:00,32,2,38,2016-09-21 08:00:00,a001,False,0,0
2241,08:15:00,2016-09-21,57,4,08:15:00,33,2,38,2016-09-21 08:15:00,a001,False,0,0
2242,08:30:00,2016-09-21,81,170,08:30:00,34,2,38,2016-09-21 08:30:00,a001,False,0,0
2243,08:45:00,2016-09-21,83,525,08:45:00,35,2,38,2016-09-21 08:45:00,a001,False,0,0
2244,09:00:00,2016-09-21,90,0,09:00:00,36,2,38,2016-09-21 09:00:00,a001,True,1,0
2245,09:15:00,2016-09-21,110,0,09:15:00,37,2,38,2016-09-21 09:15:00,a001,True,0,0
2246,09:30:00,2016-09-21,115,1238,09:30:00,38,2,38,2016-09-21 09:30:00,a001,False,0,0
2247,09:45:00,2016-09-21,108,492,09:45:00,39,2,38,2016-09-21 09:45:00,a001,False,0,0
2248,10:00:00,2016-09-21,98,259,10:00:00,40,2,38,2016-09-21 10:00:00,a001,False,0,0
2249,10:15:00,2016-09-21,86,36,10:15:00,41,2,38,2016-09-21 10:15:00,a001,False,0,0
2250,10:30:00,2016-09-21,82,95,10:30:00,42,2,38,2016-09-21 10:30:00,a001,False,0,0
2251,10:45:00,2016-09-21,79,37,10:45:00,43,2,38,2016-09-21 10:45:00,a001,False,0,0
2252,11:00:00,2016-09-21,76,21,11:00:00,44,2,38,2016-09-21 11:00:00,a001,False,0,0
2253,11:15:00,2016-09-21,87,350,11:15:00,45,2,38,2016-09-21 11:15:00,a001,False,0,0
2254,11:30:00,2016-09-21,95,812,11:30:00,46,2,38,2016-09-21 11:30:00,a001,False,0,0
2255,11:45:00,2016-09-21,86,335,11:45:00,47,2,38,2016-09-21 11:45:00,a001,False,0,0
2256,12:00:00,2016-09-21,84,44,12:00:00,48,2,38,2016-09-21 12:00:00,a001,False,0,0
2257,12:15:00,2016-09-21,96,24,12:15:00,49,2,38,2016-09-21 12:15:00,a001,False,0,0
2258,12:30:00,2016-09-21,92,499,12:30:00,50,2,38,2016-09-21 12:30:00,a001,False,0,0
2259,12:45:00,2016-09-21,72,0,12:45:00,51,2,38,2016-09-21 12:45:00,a001,True,3,0
