time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id
05:00:00,2016-11-10,51,0,05:00:00,20,3,45,2016-11-10 05:00:00,a001
05:15:00,2016-11-10,54,0,05:15:00,21,3,45,2016-11-10 05:15:00,a001
05:30:00,2016-11-10,55,0,05:30:00,22,3,45,2016-11-10 05:30:00,a001
05:45:00,2016-11-10,54,0,05:45:00,23,3,45,2016-11-10 05:45:00,a001
06:00:00,2016-11-10,51,0,06:00:00,24,3,45,2016-11-10 06:00:00,a001
06:15:00,2016-11-10,50,0,06:15:00,25,3,45,2016-11-10 06:15:00,a001
06:30:00,2016-11-10,55,0,06:30:00,26,3,45,2016-11-10 06:30:00,a001
06:45:00,2016-11-10,54,7,06:45:00,27,3,45,2016-11-10 06:45:00,a001
07:00:00,2016-11-10,60,0,07:00:00,28,3,45,2016-11-10 07:00:00,a001
07:15:00,2016-11-10,55,0,07:15:00,29,3,45,2016-11-10 07:15:00,a001
07:30:00,2016-11-10,54,4,07:30:00,30,3,45,2016-11-10 07:30:00,a001
07:45:00,2016-11-10,64,0,07:45:00,31,3,45,2016-11-10 07:45:00,a001
08:00:00,2016-11-10,62,0,08:00:00,32,3,45,2016-11-10 08:00:00,a001
08:15:00,2016-11-10,65,21,08:15:00,33,3,45,2016-11-10 08:15:00,a001
08:30:00,2016-11-10,79,330,08:30:00,34,3,45,2016-11-10 08:30:00,a001
08:45:00,2016-11-10,102,487,08:45:00,35,3,45,2016-11-10 08:45:00,a001
09:00:00,2016-11-10,101,544,09:00:00,36,3,45,2016-11-10 09:00:00,a001
09:15:00,2016-11-10,81,11,09:15:00,37,3,45,2016-11-10 09:15:00,a001
09:30:00,2016-11-10,79,10,09:30:00,38,3,45,2016-11-10 09:30:00,a001
09:45:00,2016-11-10,75,6,09:45:00,39,3,45,2016-11-10 09:45:00,a001
10:00:00,2016-11-10,74,0,10:00:00,40,3,45,2016-11-10 10:00:00,a001
10:15:00,2016-11-10,74,0,10:15:00,41,3,45,2016-11-10 10:15:00,a001
10:30:00,2016-11-10,75,6,10:30:00,42,3,45,2016-11-10 10:30:00,a001
10:45:00,2016-11-10,77,128,10:45:00,43,3,45,2016-11-10 10:45:00,a001
11:00:00,2016-11-10,76,0,11:00:00,44,3,45,2016-11-10 11:00:00,a001
11:15:00,2016-11-10,70,0,11:15:00,45,3,45,2016-11-10 11:15:00,a001
11:30:00,2016-11-10,69,73,11:30:00,46,3,45,2016-11-10 11:30:00,a001
11:45:00,2016-11-10,68,0,11:45:00,47,3,45,2016-11-10 11:45:00,a001
12:00:00,2016-11-10,71,8,12:00:00,48,3,45,2016-11-10 12:00:00,a001
12:15:00,2016-11-10,71,7,12:15:00,49,3,45,2016-11-10 12:15:00,a001
12:30:00,2016-11-10,70,20,12:30:00,50,3,45,2016-11-10 12:30:00,a001
12:45:00,2016-11-10,83,311,12:45:00,51,3,45,2016-11-10 12:45:00,a001
13:00:00,2016-11-10,79,194,13:00:00,52,3,45,2016-11-10 13:00:00,a001
13:15:00,2016-11-10,83,8,13:15:00,53,3,45,2016-11-10 13:15:00,a001
13:30:00,2016-11-10,90,599,13:30:00,54,3,45,2016-11-10 13:30:00,a001
13:45:00,2016-11-10,74,0,13:45:00,55,3,45,2016-11-10 13:45:00,a001
14:00:00,2016-11-10,78,0,14:00:00,56,3,45,2016-11-10 14:00:00,a001
14:15:00,2016-11-10,76,0,14:15:00,57,3,45,2016-11-10 14:15:00,a001
14:30:00,2016-11-10,84,98,14:30:00,58,3,45,2016-11-10 14:30:00,a001
14:45:00,2016-11-10,82,0,14:45:00,59,3,45,2016-11-10 14:45:00,a001
15:00:00,2016-11-10,80,15,15:00:00,60,3,45,2016-11-10 15:00:00,a001
15:15:00,2016-11-10,77,0,15:15:00,61,3,45,2016-11-10 15:15:00,a001
15:30:00,2016-11-10,74,0,15:30:00,62,3,45,2016-11-10 15:30:00,a001
15:45:00,2016-11-10,73,0,15:45:00,63,3,45,2016-11-10 15:45:00,a001
16:00:00,2016-11-10,75,0,16:00:00,64,3,45,2016-11-10 16:00:00,a001
16:15:00,2016-11-10,75,26,16:15:00,65,3,45,2016-11-10 16:15:00,a001
16:30:00,2016-11-10,72,0,16:30:00,66,3,45,2016-11-10 16:30:00,a001
16:45:00,2016-11-10,74,13,16:45:00,67,3,45,2016-11-10 16:45:00,a001
17:00:00,2016-11-10,76,0,17:00:00,68,3,45,2016-11-10 17:00:00,a001
17:15:00,2016-11-10,71,0,17:15:00,69,3,45,2016-11-10 17:15:00,a001
17:30:00,2016-11-10,67,0,17:30:00,70,3,45,2016-11-10 17:30:00,a001
17:45:00,2016-11-10,71,0,17:45:00,71,3,45,2016-11-10 17:45:00,a001
18:00:00,2016-11-10,75,0,18:00:00,72,3,45,2016-11-10 18:00:00,a001
18:15:00,2016-11-10,80,130,18:15:00,73,3,45,2016-11-10 18:15:00,a001
18:30:00,2016-11-10,88,568,18:30:00,74,3,45,2016-11-10 18:30:00,a001
18:45:00,2016-11-10,82,0,18:45:00,75,3,45,2016-11-10 18:45:00,a001
19:00:00,2016-11-10,81,0,19:00:00,76,3,45,2016-11-10 19:00:00,a001
19:15:00,2016-11-10,76,0,19:15:00,77,3,45,2016-11-10 19:15:00,a001
19:30:00,2016-11-10,75,0,19:30:00,78,3,45,2016-11-10 19:30:00,a001
19:45:00,2016-11-10,72,0,19:45:00,79,3,45,2016-11-10 19:45:00,a001
20:00:00,2016-11-10,69,0,20:00:00,80,3,45,2016-11-10 20:00:00,a001
20:15:00,2016-11-10,72,0,20:15:00,81,3,45,2016-11-10 20:15:00,a001
20:30:00,2016-11-10,70,0,20:30:00,82,3,45,2016-11-10 20:30:00,a001
20:45:00,2016-11-10,79,211,20:45:00,83,3,45,2016-11-10 20:45:00,a001
21:00:00,2016-11-10,121,1635,21:00:00,84,3,45,2016-11-10 21:00:00,a001
21:15:00,2016-11-10,160,2225,21:15:00,85,3,45,2016-11-10 21:15:00,a001
21:30:00,2016-11-10,130,1728,21:30:00,86,3,45,2016-11-10 21:30:00,a001
21:45:00,2016-11-10,110,1102,21:45:00,87,3,45,2016-11-10 21:45:00,a001
22:00:00,2016-11-10,112,935,22:00:00,88,3,45,2016-11-10 22:00:00,a001
22:15:00,2016-11-10,113,767,22:15:00,89,3,45,2016-11-10 22:15:00,a001
22:30:00,2016-11-10,119,192,22:30:00,90,3,45,2016-11-10 22:30:00,a001
22:45:00,2016-11-10,0,0,22:45:00,91,3,45,2016-11-10 22:45:00,a001
23:00:00,2016-11-10,0,0,23:00:00,92,3,45,2016-11-10 23:00:00,a001
23:15:00,2016-11-10,0,0,23:15:00,93,3,45,2016-11-10 23:15:00,a001
23:30:00,2016-11-10,0,0,23:30:00,94,3,45,2016-11-10 23:30:00,a001
23:45:00,2016-11-10,0,0,23:45:00,95,3,45,2016-11-10 23:45:00,a001
00:00:00,2016-11-11,0,0,00:00:00,0,4,45,2016-11-11 00:00:00,a001
00:15:00,2016-11-11,105,261,00:15:00,1,4,45,2016-11-11 00:15:00,a001
00:30:00,2016-11-11,75,56,00:30:00,2,4,45,2016-11-11 00:30:00,a001
00:45:00,2016-11-11,76,106,00:45:00,3,4,45,2016-11-11 00:45:00,a001
01:00:00,2016-11-11,61,0,01:00:00,4,4,45,2016-11-11 01:00:00,a001
01:15:00,2016-11-11,59,0,01:15:00,5,4,45,2016-11-11 01:15:00,a001
01:30:00,2016-11-11,58,0,01:30:00,6,4,45,2016-11-11 01:30:00,a001
01:45:00,2016-11-11,58,0,01:45:00,7,4,45,2016-11-11 01:45:00,a001
02:00:00,2016-11-11,57,9,02:00:00,8,4,45,2016-11-11 02:00:00,a001
02:15:00,2016-11-11,54,0,02:15:00,9,4,45,2016-11-11 02:15:00,a001
02:30:00,2016-11-11,57,9,02:30:00,10,4,45,2016-11-11 02:30:00,a001
02:45:00,2016-11-11,56,0,02:45:00,11,4,45,2016-11-11 02:45:00,a001
03:00:00,2016-11-11,56,9,03:00:00,12,4,45,2016-11-11 03:00:00,a001
03:15:00,2016-11-11,56,9,03:15:00,13,4,45,2016-11-11 03:15:00,a001
03:30:00,2016-11-11,52,0,03:30:00,14,4,45,2016-11-11 03:30:00,a001
03:45:00,2016-11-11,52,0,03:45:00,15,4,45,2016-11-11 03:45:00,a001
04:00:00,2016-11-11,52,0,04:00:00,16,4,45,2016-11-11 04:00:00,a001
04:15:00,2016-11-11,57,5,04:15:00,17,4,45,2016-11-11 04:15:00,a001
04:30:00,2016-11-11,59,10,04:30:00,18,4,45,2016-11-11 04:30:00,a001
04:45:00,2016-11-11,56,0,04:45:00,19,4,45,2016-11-11 04:45:00,a001
05:00:00,2016-11-11,52,0,05:00:00,20,4,45,2016-11-11 05:00:00,a001
05:15:00,2016-11-11,52,0,05:15:00,21,4,45,2016-11-11 05:15:00,a001
05:30:00,2016-11-11,53,0,05:30:00,22,4,45,2016-11-11 05:30:00,a001
05:45:00,2016-11-11,53,0,05:45:00,23,4,45,2016-11-11 05:45:00,a001
06:00:00,2016-11-11,59,0,06:00:00,24,4,45,2016-11-11 06:00:00,a001
06:15:00,2016-11-11,58,0,06:15:00,25,4,45,2016-11-11 06:15:00,a001
06:30:00,2016-11-11,56,0,06:30:00,26,4,45,2016-11-11 06:30:00,a001
06:45:00,2016-11-11,55,0,06:45:00,27,4,45,2016-11-11 06:45:00,a001
07:00:00,2016-11-11,64,0,07:00:00,28,4,45,2016-11-11 07:00:00,a001
07:15:00,2016-11-11,64,0,07:15:00,29,4,45,2016-11-11 07:15:00,a001
07:30:00,2016-11-11,64,0,07:30:00,30,4,45,2016-11-11 07:30:00,a001
07:45:00,2016-11-11,63,9,07:45:00,31,4,45,2016-11-11 07:45:00,a001
08:00:00,2016-11-11,69,0,08:00:00,32,4,45,2016-11-11 08:00:00,a001
08:15:00,2016-11-11,74,10,08:15:00,33,4,45,2016-11-11 08:15:00,a001
08:30:00,2016-11-11,85,257,08:30:00,34,4,45,2016-11-11 08:30:00,a001
08:45:00,2016-11-11,97,778,08:45:00,35,4,45,2016-11-11 08:45:00,a001
09:00:00,2016-11-11,82,0,09:00:00,36,4,45,2016-11-11 09:00:00,a001
09:15:00,2016-11-11,77,0,09:15:00,37,4,45,2016-11-11 09:15:00,a001
09:30:00,2016-11-11,79,0,09:30:00,38,4,45,2016-11-11 09:30:00,a001
09:45:00,2016-11-11,77,0,09:45:00,39,4,45,2016-11-11 09:45:00,a001
10:00:00,2016-11-11,79,0,10:00:00,40,4,45,2016-11-11 10:00:00,a001
10:15:00,2016-11-11,79,0,10:15:00,41,4,45,2016-11-11 10:15:00,a001
10:30:00,2016-11-11,79,0,10:30:00,42,4,45,2016-11-11 10:30:00,a001
10:45:00,2016-11-11,71,0,10:45:00,43,4,45,2016-11-11 10:45:00,a001
11:00:00,2016-11-11,80,86,11:00:00,44,4,45,2016-11-11 11:00:00,a001
11:15:00,2016-11-11,85,150,11:15:00,45,4,45,2016-11-11 11:15:00,a001
11:30:00,2016-11-11,79,0,11:30:00,46,4,45,2016-11-11 11:30:00,a001
11:45:00,2016-11-11,73,0,11:45:00,47,4,45,2016-11-11 11:45:00,a001
12:00:00,2016-11-11,75,0,12:00:00,48,4,45,2016-11-11 12:00:00,a001
12:15:00,2016-11-11,73,0,12:15:00,49,4,45,2016-11-11 12:15:00,a001
12:30:00,2016-11-11,73,0,12:30:00,50,4,45,2016-11-11 12:30:00,a001
12:45:00,2016-11-11,101,809,12:45:00,51,4,45,2016-11-11 12:45:00,a001
13:00:00,2016-11-11,82,44,13:00:00,52,4,45,2016-11-11 13:00:00,a001
13:15:00,2016-11-11,86,0,13:15:00,53,4,45,2016-11-11 13:15:00,a001
13:30:00,2016-11-11,80,18,13:30:00,54,4,45,2016-11-11 13:30:00,a001
13:45:00,2016-11-11,73,32,13:45:00,55,4,45,2016-11-11 13:45:00,a001
14:00:00,2016-11-11,83,196,14:00:00,56,4,45,2016-11-11 14:00:00,a001
14:15:00,2016-11-11,97,323,14:15:00,57,4,45,2016-11-11 14:15:00,a001
14:30:00,2016-11-11,111,826,14:30:00,58,4,45,2016-11-11 14:30:00,a001
14:45:00,2016-11-11,112,1046,14:45:00,59,4,45,2016-11-11 14:45:00,a001
15:00:00,2016-11-11,86,0,15:00:00,60,4,45,2016-11-11 15:00:00,a001
15:15:00,2016-11-11,75,27,15:15:00,61,4,45,2016-11-11 15:15:00,a001
15:30:00,2016-11-11,74,17,15:30:00,62,4,45,2016-11-11 15:30:00,a001
15:45:00,2016-11-11,73,15,15:45:00,63,4,45,2016-11-11 15:45:00,a001
16:00:00,2016-11-11,74,195,16:00:00,64,4,45,2016-11-11 16:00:00,a001
16:15:00,2016-11-11,98,1364,16:15:00,65,4,45,2016-11-11 16:15:00,a001
16:30:00,2016-11-11,75,164,16:30:00,66,4,45,2016-11-11 16:30:00,a001
16:45:00,2016-11-11,68,0,16:45:00,67,4,45,2016-11-11 16:45:00,a001
17:00:00,2016-11-11,69,0,17:00:00,68,4,45,2016-11-11 17:00:00,a001
17:15:00,2016-11-11,65,0,17:15:00,69,4,45,2016-11-11 17:15:00,a001
17:30:00,2016-11-11,64,0,17:30:00,70,4,45,2016-11-11 17:30:00,a001
17:45:00,2016-11-11,98,841,17:45:00,71,4,45,2016-11-11 17:45:00,a001
18:00:00,2016-11-11,81,49,18:00:00,72,4,45,2016-11-11 18:00:00,a001
18:15:00,2016-11-11,82,0,18:15:00,73,4,45,2016-11-11 18:15:00,a001
18:30:00,2016-11-11,92,0,18:30:00,74,4,45,2016-11-11 18:30:00,a001
18:45:00,2016-11-11,82,4,18:45:00,75,4,45,2016-11-11 18:45:00,a001
19:00:00,2016-11-11,85,0,19:00:00,76,4,45,2016-11-11 19:00:00,a001
19:15:00,2016-11-11,78,0,19:15:00,77,4,45,2016-11-11 19:15:00,a001
19:30:00,2016-11-11,77,7,19:30:00,78,4,45,2016-11-11 19:30:00,a001
19:45:00,2016-11-11,75,9,19:45:00,79,4,45,2016-11-11 19:45:00,a001
20:00:00,2016-11-11,78,0,20:00:00,80,4,45,2016-11-11 20:00:00,a001
20:15:00,2016-11-11,75,0,20:15:00,81,4,45,2016-11-11 20:15:00,a001
20:30:00,2016-11-11,76,0,20:30:00,82,4,45,2016-11-11 20:30:00,a001
20:45:00,2016-11-11,76,24,20:45:00,83,4,45,2016-11-11 20:45:00,a001
21:00:00,2016-11-11,79,0,21:00:00,84,4,45,2016-11-11 21:00:00,a001
21:15:00,2016-11-11,79,0,21:15:00,85,4,45,2016-11-11 21:15:00,a001
21:30:00,2016-11-11,86,83,21:30:00,86,4,45,2016-11-11 21:30:00,a001
21:45:00,2016-11-11,78,0,21:45:00,87,4,45,2016-11-11 21:45:00,a001
22:00:00,2016-11-11,73,0,22:00:00,88,4,45,2016-11-11 22:00:00,a001
22:15:00,2016-11-11,70,0,22:15:00,89,4,45,2016-11-11 22:15:00,a001
22:30:00,2016-11-11,0,0,22:30:00,90,4,45,2016-11-11 22:30:00,a001
22:45:00,2016-11-11,74,8,22:45:00,91,4,45,2016-11-11 22:45:00,a001
23:00:00,2016-11-11,73,0,23:00:00,92,4,45,2016-11-11 23:00:00,a001
23:15:00,2016-11-11,72,9,23:15:00,93,4,45,2016-11-11 23:15:00,a001
23:30:00,2016-11-11,68,0,23:30:00,94,4,45,2016-11-11 23:30:00,a001
23:45:00,2016-11-11,67,0,23:45:00,95,4,45,2016-11-11 23:45:00,a001
00:00:00,2016-11-12,71,27,00:00:00,0,5,45,2016-11-12 00:00:00,a001
00:15:00,2016-11-12,72,0,00:15:00,1,5,45,2016-11-12 00:15:00,a001
00:30:00,2016-11-12,75,34,00:30:00,2,5,45,2016-11-12 00:30:00,a001
00:45:00,2016-11-12,68,7,00:45:00,3,5,45,2016-11-12 00:45:00,a001
01:00:00,2016-11-12,66,0,01:00:00,4,5,45,2016-11-12 01:00:00,a001
01:15:00,2016-11-12,62,0,01:15:00,5,5,45,2016-11-12 01:15:00,a001
01:30:00,2016-11-12,62,0,01:30:00,6,5,45,2016-11-12 01:30:00,a001
01:45:00,2016-11-12,62,0,01:45:00,7,5,45,2016-11-12 01:45:00,a001
02:00:00,2016-11-12,63,0,02:00:00,8,5,45,2016-11-12 02:00:00,a001
02:15:00,2016-11-12,62,0,02:15:00,9,5,45,2016-11-12 02:15:00,a001
02:30:00,2016-11-12,75,158,02:30:00,10,5,45,2016-11-12 02:30:00,a001
02:45:00,2016-11-12,60,0,02:45:00,11,5,45,2016-11-12 02:45:00,a001
03:00:00,2016-11-12,54,0,03:00:00,12,5,45,2016-11-12 03:00:00,a001
03:15:00,2016-11-12,54,0,03:15:00,13,5,45,2016-11-12 03:15:00,a001
03:30:00,2016-11-12,55,0,03:30:00,14,5,45,2016-11-12 03:30:00,a001
03:45:00,2016-11-12,61,0,03:45:00,15,5,45,2016-11-12 03:45:00,a001
04:00:00,2016-11-12,54,0,04:00:00,16,5,45,2016-11-12 04:00:00,a001
04:15:00,2016-11-12,54,0,04:15:00,17,5,45,2016-11-12 04:15:00,a001
04:30:00,2016-11-12,54,0,04:30:00,18,5,45,2016-11-12 04:30:00,a001
04:45:00,2016-11-12,54,0,04:45:00,19,5,45,2016-11-12 04:45:00,a001
05:00:00,2016-11-12,57,0,05:00:00,20,5,45,2016-11-12 05:00:00,a001
05:15:00,2016-11-12,57,0,05:15:00,21,5,45,2016-11-12 05:15:00,a001
05:30:00,2016-11-12,53,0,05:30:00,22,5,45,2016-11-12 05:30:00,a001
05:45:00,2016-11-12,51,0,05:45:00,23,5,45,2016-11-12 05:45:00,a001
06:00:00,2016-11-12,55,0,06:00:00,24,5,45,2016-11-12 06:00:00,a001
06:15:00,2016-11-12,59,0,06:15:00,25,5,45,2016-11-12 06:15:00,a001
06:30:00,2016-11-12,57,0,06:30:00,26,5,45,2016-11-12 06:30:00,a001
06:45:00,2016-11-12,53,0,06:45:00,27,5,45,2016-11-12 06:45:00,a001
07:00:00,2016-11-12,53,0,07:00:00,28,5,45,2016-11-12 07:00:00,a001
07:15:00,2016-11-12,52,0,07:15:00,29,5,45,2016-11-12 07:15:00,a001
07:30:00,2016-11-12,54,0,07:30:00,30,5,45,2016-11-12 07:30:00,a001
07:45:00,2016-11-12,60,0,07:45:00,31,5,45,2016-11-12 07:45:00,a001
08:00:00,2016-11-12,57,0,08:00:00,32,5,45,2016-11-12 08:00:00,a001
08:15:00,2016-11-12,56,0,08:15:00,33,5,45,2016-11-12 08:15:00,a001
08:30:00,2016-11-12,56,0,08:30:00,34,5,45,2016-11-12 08:30:00,a001
08:45:00,2016-11-12,58,4,08:45:00,35,5,45,2016-11-12 08:45:00,a001
09:00:00,2016-11-12,55,0,09:00:00,36,5,45,2016-11-12 09:00:00,a001
09:15:00,2016-11-12,54,0,09:15:00,37,5,45,2016-11-12 09:15:00,a001
09:30:00,2016-11-12,58,0,09:30:00,38,5,45,2016-11-12 09:30:00,a001
09:45:00,2016-11-12,62,0,09:45:00,39,5,45,2016-11-12 09:45:00,a001
10:00:00,2016-11-12,82,61,10:00:00,40,5,45,2016-11-12 10:00:00,a001
10:15:00,2016-11-12,90,340,10:15:00,41,5,45,2016-11-12 10:15:00,a001
10:30:00,2016-11-12,99,893,10:30:00,42,5,45,2016-11-12 10:30:00,a001
10:45:00,2016-11-12,89,0,10:45:00,43,5,45,2016-11-12 10:45:00,a001
11:00:00,2016-11-12,75,17,11:00:00,44,5,45,2016-11-12 11:00:00,a001
11:15:00,2016-11-12,86,252,11:15:00,45,5,45,2016-11-12 11:15:00,a001
11:30:00,2016-11-12,79,323,11:30:00,46,5,45,2016-11-12 11:30:00,a001
11:45:00,2016-11-12,80,0,11:45:00,47,5,45,2016-11-12 11:45:00,a001
12:00:00,2016-11-12,90,0,12:00:00,48,5,45,2016-11-12 12:00:00,a001
12:15:00,2016-11-12,83,0,12:15:00,49,5,45,2016-11-12 12:15:00,a001
12:30:00,2016-11-12,86,427,12:30:00,50,5,45,2016-11-12 12:30:00,a001
12:45:00,2016-11-12,83,354,12:45:00,51,5,45,2016-11-12 12:45:00,a001
13:00:00,2016-11-12,101,841,13:00:00,52,5,45,2016-11-12 13:00:00,a001
13:15:00,2016-11-12,84,400,13:15:00,53,5,45,2016-11-12 13:15:00,a001
13:30:00,2016-11-12,80,4,13:30:00,54,5,45,2016-11-12 13:30:00,a001
13:45:00,2016-11-12,73,0,13:45:00,55,5,45,2016-11-12 13:45:00,a001
14:00:00,2016-11-12,70,0,14:00:00,56,5,45,2016-11-12 14:00:00,a001
14:15:00,2016-11-12,78,230,14:15:00,57,5,45,2016-11-12 14:15:00,a001
14:30:00,2016-11-12,75,0,14:30:00,58,5,45,2016-11-12 14:30:00,a001
14:45:00,2016-11-12,77,34,14:45:00,59,5,45,2016-11-12 14:45:00,a001
15:00:00,2016-11-12,74,0,15:00:00,60,5,45,2016-11-12 15:00:00,a001
15:15:00,2016-11-12,78,111,15:15:00,61,5,45,2016-11-12 15:15:00,a001
15:30:00,2016-11-12,88,386,15:30:00,62,5,45,2016-11-12 15:30:00,a001
15:45:00,2016-11-12,82,559,15:45:00,63,5,45,2016-11-12 15:45:00,a001
16:00:00,2016-11-12,81,527,16:00:00,64,5,45,2016-11-12 16:00:00,a001
16:15:00,2016-11-12,77,241,16:15:00,65,5,45,2016-11-12 16:15:00,a001
16:30:00,2016-11-12,86,328,16:30:00,66,5,45,2016-11-12 16:30:00,a001
16:45:00,2016-11-12,76,197,16:45:00,67,5,45,2016-11-12 16:45:00,a001
17:00:00,2016-11-12,72,0,17:00:00,68,5,45,2016-11-12 17:00:00,a001
17:15:00,2016-11-12,72,0,17:15:00,69,5,45,2016-11-12 17:15:00,a001
17:30:00,2016-11-12,79,384,17:30:00,70,5,45,2016-11-12 17:30:00,a001
17:45:00,2016-11-12,90,673,17:45:00,71,5,45,2016-11-12 17:45:00,a001
18:00:00,2016-11-12,67,10,18:00:00,72,5,45,2016-11-12 18:00:00,a001
18:15:00,2016-11-12,62,0,18:15:00,73,5,45,2016-11-12 18:15:00,a001
18:30:00,2016-11-12,64,0,18:30:00,74,5,45,2016-11-12 18:30:00,a001
18:45:00,2016-11-12,64,0,18:45:00,75,5,45,2016-11-12 18:45:00,a001
19:00:00,2016-11-12,65,0,19:00:00,76,5,45,2016-11-12 19:00:00,a001
19:15:00,2016-11-12,72,0,19:15:00,77,5,45,2016-11-12 19:15:00,a001
19:30:00,2016-11-12,69,0,19:30:00,78,5,45,2016-11-12 19:30:00,a001
19:45:00,2016-11-12,66,26,19:45:00,79,5,45,2016-11-12 19:45:00,a001
20:00:00,2016-11-12,68,0,20:00:00,80,5,45,2016-11-12 20:00:00,a001
20:15:00,2016-11-12,69,19,20:15:00,81,5,45,2016-11-12 20:15:00,a001
20:30:00,2016-11-12,63,0,20:30:00,82,5,45,2016-11-12 20:30:00,a001
20:45:00,2016-11-12,66,34,20:45:00,83,5,45,2016-11-12 20:45:00,a001
21:00:00,2016-11-12,62,5,21:00:00,84,5,45,2016-11-12 21:00:00,a001
21:15:00,2016-11-12,69,0,21:15:00,85,5,45,2016-11-12 21:15:00,a001
21:30:00,2016-11-12,0,0,21:30:00,86,5,45,2016-11-12 21:30:00,a001
21:45:00,2016-11-12,0,0,21:45:00,87,5,45,2016-11-12 21:45:00,a001
22:00:00,2016-11-12,0,0,22:00:00,88,5,45,2016-11-12 22:00:00,a001
22:15:00,2016-11-12,0,0,22:15:00,89,5,45,2016-11-12 22:15:00,a001
22:30:00,2016-11-12,0,0,22:30:00,90,5,45,2016-11-12 22:30:00,a001
22:45:00,2016-11-12,0,0,22:45:00,91,5,45,2016-11-12 22:45:00,a001
23:00:00,2016-11-12,72,0,23:00:00,92,5,45,2016-11-12 23:00:00,a001
23:15:00,2016-11-12,67,0,23:15:00,93,5,45,2016-11-12 23:15:00,a001
23:30:00,2016-11-12,70,0,23:30:00,94,5,45,2016-11-12 23:30:00,a001
23:45:00,2016-11-12,69,0,23:45:00,95,5,45,2016-11-12 23:45:00,a001
00:00:00,2016-11-13,68,0,00:00:00,0,6,45,2016-11-13 00:00:00,a001
00:15:00,2016-11-13,67,0,00:15:00,1,6,45,2016-11-13 00:15:00,a001
00:30:00,2016-11-13,65,0,00:30:00,2,6,45,2016-11-13 00:30:00,a001
00:45:00,2016-11-13,63,0,00:45:00,3,6,45,2016-11-13 00:45:00,a001
01:00:00,2016-11-13,66,58,01:00:00,4,6,45,2016-11-13 01:00:00,a001
01:15:00,2016-11-13,94,184,01:15:00,5,6,45,2016-11-13 01:15:00,a001
01:30:00,2016-11-13,60,7,01:30:00,6,6,45,2016-11-13 01:30:00,a001
01:45:00,2016-11-13,55,0,01:45:00,7,6,45,2016-11-13 01:45:00,a001
02:00:00,2016-11-13,55,0,02:00:00,8,6,45,2016-11-13 02:00:00,a001
02:15:00,2016-11-13,55,0,02:15:00,9,6,45,2016-11-13 02:15:00,a001
02:30:00,2016-11-13,58,0,02:30:00,10,6,45,2016-11-13 02:30:00,a001
02:45:00,2016-11-13,54,0,02:45:00,11,6,45,2016-11-13 02:45:00,a001
03:00:00,2016-11-13,50,0,03:00:00,12,6,45,2016-11-13 03:00:00,a001
03:15:00,2016-11-13,50,0,03:15:00,13,6,45,2016-11-13 03:15:00,a001
03:30:00,2016-11-13,51,0,03:30:00,14,6,45,2016-11-13 03:30:00,a001
03:45:00,2016-11-13,50,0,03:45:00,15,6,45,2016-11-13 03:45:00,a001
04:00:00,2016-11-13,54,0,04:00:00,16,6,45,2016-11-13 04:00:00,a001
04:15:00,2016-11-13,53,0,04:15:00,17,6,45,2016-11-13 04:15:00,a001
04:30:00,2016-11-13,49,0,04:30:00,18,6,45,2016-11-13 04:30:00,a001
04:45:00,2016-11-13,49,0,04:45:00,19,6,45,2016-11-13 04:45:00,a001
05:00:00,2016-11-13,53,0,05:00:00,20,6,45,2016-11-13 05:00:00,a001
05:15:00,2016-11-13,55,0,05:15:00,21,6,45,2016-11-13 05:15:00,a001
05:30:00,2016-11-13,56,0,05:30:00,22,6,45,2016-11-13 05:30:00,a001
05:45:00,2016-11-13,55,0,05:45:00,23,6,45,2016-11-13 05:45:00,a001
06:00:00,2016-11-13,49,0,06:00:00,24,6,45,2016-11-13 06:00:00,a001
06:15:00,2016-11-13,48,0,06:15:00,25,6,45,2016-11-13 06:15:00,a001
06:30:00,2016-11-13,49,0,06:30:00,26,6,45,2016-11-13 06:30:00,a001
06:45:00,2016-11-13,48,0,06:45:00,27,6,45,2016-11-13 06:45:00,a001
07:00:00,2016-11-13,52,0,07:00:00,28,6,45,2016-11-13 07:00:00,a001
07:15:00,2016-11-13,54,0,07:15:00,29,6,45,2016-11-13 07:15:00,a001
07:30:00,2016-11-13,56,0,07:30:00,30,6,45,2016-11-13 07:30:00,a001
07:45:00,2016-11-13,61,0,07:45:00,31,6,45,2016-11-13 07:45:00,a001
08:00:00,2016-11-13,59,0,08:00:00,32,6,45,2016-11-13 08:00:00,a001
08:15:00,2016-11-13,56,0,08:15:00,33,6,45,2016-11-13 08:15:00,a001
08:30:00,2016-11-13,58,0,08:30:00,34,6,45,2016-11-13 08:30:00,a001
08:45:00,2016-11-13,63,15,08:45:00,35,6,45,2016-11-13 08:45:00,a001
09:00:00,2016-11-13,76,186,09:00:00,36,6,45,2016-11-13 09:00:00,a001
09:15:00,2016-11-13,98,849,09:15:00,37,6,45,2016-11-13 09:15:00,a001
09:30:00,2016-11-13,79,42,09:30:00,38,6,45,2016-11-13 09:30:00,a001
09:45:00,2016-11-13,71,7,09:45:00,39,6,45,2016-11-13 09:45:00,a001
10:00:00,2016-11-13,97,404,10:00:00,40,6,45,2016-11-13 10:00:00,a001
10:15:00,2016-11-13,92,199,10:15:00,41,6,45,2016-11-13 10:15:00,a001
